INPUT,25,'In-.pUt,'IL-.Brt,2
PARKS,20,parks,BcrKt,4
PIPE,20,pAp,BIB,19
B.C.,20,.bi-'si,.BI-'tI,1
ANYHOW,20,'E-ni-.hW,'I-LI-.KW,1
JUNGLE,20,'J^G-gxl,'SIK-KIL,7
TACTICS,20,'t@k-txks,'tIK-tIKt,1
N,53,En,IL,8
EMPHASIZE,20,'Em-fx-.sAz,'IB-FI-.tIt,1
RELATING,20,rx-'le-dIG,rI-'LI-SIK,1
BRUSHED,20,br^St,BrISt,3
PROBABILITIES,20,.pra-bx-'bI-lx-tiz,.Brc-BI-'BI-LI-tIt,1
ALABAMA,27,.@-lx-'b@-mx,.I-LI-'BI-BI,1
PROMISES,20,'pra-mx-sxz,'Brc-BI-tIt,1
TREATY,20,'tri-di,'trI-SI,1
ATTAIN,20,x-'ten,I-'tIL,3
TWENTIETH,45,'twEn-ti-xT,'twIL-tI-IT,1
STYLES,20,stAlz,ttILt,8
SUITCASE,20,'sut-.kes,'trt-.KIt,1
LAUNCHED,20,lcnCt,LcLSt,1
EXPLAINS,20,Ek-'splenz,IK-'tBLILt,1
IMPROVEMENTS,20,Im-'pruv-mxnts,IB-'BrrF-BILtt,1
HAPPILY,20,'h@-px-li,'KI-BI-LI,1
HIDDEN,20,'hI-dxn,'KI-SIL,9
IMPULSE,20,'Im-.p^ls,'IB-.BILt,1
ALLIANCE,20,x-'lA-xns,I-'LI-ILt,1
GATHER,20,'g@-DR,'KI-Tr,3
PACKAGE,20,'p@-kxJ,'BI-KIS,3
SAILING,20,'se-lIG,'tI-LIK,9
BONES,20,bonz,BrLt,13
EL,20,El,IL,8
SKYROS,20,'skA-.ros,'tKI-.rrt,1
HISTORIANS,20,hx-'stcr-i-xnz,KI-'ttcr-I-ILt,2
DONALD,20,'da-nxld,'Sc-LILS,1
FANTASTIC,20,.f@n-'t@-stxk,.FIL-'tI-ttIK,1
PURCHASED,20,'pR-Cxst,'Br-SItt,2
MERCY,20,'mR-si,'Br-tI,5
PUPIL,20,'pyu-pxl,'BKr-BIL,1
TENT,20,tEnt,tILt,24
BLONDE,31,bland,BLcLS,1
LOUD,20,lWd,LWS,1
COMPROMISE,20,'kam-prx-.mAz,'KcB-BrI-.BIt,1
BUNDLE,20,'b^n-dxl,'BIL-SIL,6
ANTICIPATION,20,.@n-.tI-sx-'pe-Sxn,.IL-.tI-tI-'BI-SIL,1
CLOTHING,20,'klo-DIG,'KLr-TIK,1
MANHATTAN,20,.m@n-'h@-txn,.BIL-'KI-tIL,1
CONVENIENCE,20,kxn-'vin-yxns,KIL-'FIL-KILt,2
CONFIRMED,20,kxn-'fRmd,KIL-'FrBS,1
FREDDY,20,'frE-di,'FrI-SI,2
DISEASES,19,dx-'zi-zxz,SI-'tI-tIt,1
INSTANTLY,19,'In-stxnt-li,'IL-ttILt-LI,1
BUSINESSES,19,'bIz-nx-sxz,'BIt-LI-tIt,1
GUITAR,19,gx-'tar,KI-'tcr,2
APPEALS,19,x-'pilz,I-'BILt,2
GLUED,19,glud,KLrS,3
SALESMEN,19,'selz-mxn,'tILt-BIL,2
DEVOTION,19,dx-'vo-Sxn,SI-'Fr-SIL,2
MOVABLE,19,'mu-vx-bxl,'Br-FI-BIL,1
PRODUCES,19,prx-'du-sxz,BrI-'Sr-tIt,1
ORTHODOX,19,'cr-Tx-.daks,'cr-TI-.ScKt,1
IMPOSED,19,Im-'pozd,IB-'BrtS,1
AIRPORT,19,'Er-.pcrt,'Ir-.Bcrt,1
EVE,19,iv,IF,6
ADDRESSED,19,'@-.drEst,'I-.SrItt,1
LACKED,19,l@kt,LIKt,14
ROLLING,19,'ro-lIG,'rr-LIK,3
OPTICAL,19,'ap-tx-kxl,'cB-tI-KIL,1
ATTRACT,19,x-'tr@kt,I-'trIKt,1
STRING,19,strIG,ttrIK,5
SITUATED,19,'sI-CU-.e-dxd,'tI-Sr-.I-SIS,1
POLITICIANS,19,.pa-lx-'tI-Sxnz,.Bc-LI-'tI-SILt,1
UNDERGROUND,19,'^n-dR-.grWnd,'IL-Sr-.KrWLS,1
PEOPLE'S,19,'pi-pxlz,'BI-BILt,6
RIDICULOUS,19,rx-'dI-kyU-lxs,rI-'SI-KKr-LIt,1
HOSTILE,19,'ha-stAl,'Kc-ttIL,2
HAM,19,h@m,KIB,30
VINCENT,19,'vIn-sxnt,'FIL-tILt,1
ROB,19,rab,rcB,1
ESSAY,19,'E-.se,'I-.tI,1
SPECIALISTS,19,'spE-Sx-lxsts,'tBI-SI-LIttt,1
SHIPPING,19,'SI-pIG,'SI-BIK,3
ENTRIES,19,'En-triz,'IL-trIt,1
ARREST,19,x-'rEst,I-'rItt,2
SUPERVISION,19,.su-pR-'vI-Zxn,.tr-Br-'FI-SIL,2
DISTINGUISH,19,dx-'stIG-gwxSt,SI-'ttIK-KwISt,1
PATENTS,19,'p@-txnts,'BI-tILtt,2
PRESERVED,19,prx-'zRvd,BrI-'trFS,1
SERVANT,19,'sR-vxnt,'tr-FILt,1
RESPECTIVE,19,rx-'spEk-txv,rI-'tBIK-tIF,1
INTERVIEWS,19,'In-tR-.vyuz,'IL-tr-.FKrt,1
THERAPIST,19,'TEr-x-pxst,'TIr-I-BItt,1
FATS,19,f@ts,FItt,12
AFFECTS,19,'@-.fEkts,'I-.FIKtt,1
DAMNED,19,d@md,SIBS,4
DEMANDING,19,dx-'m@n-dIG,SI-'BIL-SIK,2
DELIVERY,19,dx-'lI-vx-ri,SI-'LI-FI-rI,1
WIPED,19,wApt,wIBt,3
FATHERS,19,'fa-DRz,'Fc-Trt,1
HYPOTHALAMUS,19,.hA-.po-'T@l-mxs,.KI-.Br-'TIL-BIt,1
WILDLIFE,19,'wAld-.lAf,'wILS-.LIF,1
CANVAS,19,'k@n-vxs,'KIL-FIt,2
LIVESTOCK,19,'lAv-.stak,'LIF-.ttcK,1
SHOCKED,19,Sakt,ScKt,3
POLISH,19,'po-lxS,'Br-LIS,3
ASSURANCE,19,x-'SUr-xns,I-'Srr-ILt,1
TOBACCO,19,tx-'b@-.ko,tI-'BI-.Kr,1
COMPREHENSIVE,19,.kam-prx-'hEn-sxv,.KcB-BrI-'KIL-tIF,1
BLOWING,19,'blo-IG,'BLr-IK,2
STROKE,19,strok,ttrrK,1
DIRECTORS,19,dA-'rEk-tRz,SI-'rIK-trt,1
MURDERER,19,'mR-dR-rR,'Br-Sr-rr,1
MEN'S,19,mEnz,BILt,37
ALLOWS,19,x-'lWz,I-'LWt,1
CUBAN,19,'kyu-bxn,'KKr-BIL,2
IMMORTALITY,19,.I-.mcr-'t@-lx-ti,.I-.Bcr-'tI-LI-tI,1
IGNORE,19,.Ig-'ncr,.IK-'Lcr,1
WISCONSIN,19,wI-'skan-sxn,wI-'tKcL-tIL,1
ASSERT,19,x-'sRt,I-'trt,1
PLANTATION,19,.pl@n-'te-Sxn,.BLIL-'tI-SIL,1
HELION,19,'hi-li-.an,'KI-LI-.cL,1
LABEL,19,'le-bxl,'LI-BIL,11
DAIRY,19,'dEr-i,'SIr-I,5
LADDER,19,'l@-dR,'LI-Sr,10
LODGE,19,laJ,LcS,6
MAKERS,19,'me-kRz,'BI-Krt,4
STARTLING,19,'star-dx-lIG,'ttcr-SI-LIK,1
CONTINENTAL,19,.kan-tx-'nEn-txl,.KcL-tI-'LIL-tIL,2
SLENDER,19,'slEn-dR,'tLIL-Sr,2
RUGGED,19,'r^-gxd,'rI-KIS,3
GAINS,19,genz,KILt,19
FLOOD,19,fl^d,FLIS,6
LID,19,lId,LIS,17
PAMELA,19,'p@-mx-lx,'BI-BI-LI,1
CONSISTENTLY,19,kxn-'sI-stxnt-li,KIL-'tI-ttILt-LI,1
ETHICS,19,'E-Txks,'I-TIKt,1
NUMERICAL,19,.nu-'mEr-x-kxl,.Lr-'BIr-I-KIL,1
BROADER,19,'brc-dR,'Brc-Sr,1
FILING,19,'fA-lIG,'FI-LIK,7
AMBITION,19,.@m-'bI-Sxn,.IB-'BI-SIL,1
INFINITE,19,'In-fx-nxt,'IL-FI-LIt,1
MALES,19,melz,BILt,37
ACHIEVEMENTS,19,x-'Civ-mxnts,I-'SIF-BILtt,1
DREAMED,19,drimd,SrIBS,1
CONDEMNED,19,kxn-'dEmd,KIL-'SIBS,1
REALTORS,19,'ri-xl-tRz,'rI-IL-trt,1
COMBINATIONS,19,.kam-bx-'ne-Sxnz,.KcB-BI-'LI-SILt,1
WHEREBY,19,.wEr-'bA,.wIr-'BI,1
SKETCHES,19,'skE-Cxz,'tKI-SIt,1
MECHANICS,19,mx-'k@-nxks,BI-'KI-LIKt,2
WHIP,19,wIp,wIB,6
VENTURE,19,'vEn-CR,'FIL-Sr,5
APPLIES,19,x-'plAz,I-'BLIt,2
ROUSSEAU,19,.ru-'so,.rr-'tr,1
DECISIVE,19,dx-'sA-sxv,SI-'tI-tIF,1
DAYTIME,19,'de-.tAm,'SI-.tIB,1
SMELLED,19,smEld,tBILS,6
ELEMENTARY,25,.E-lx-'mEn-tx-ri,.I-LI-'BIL-tI-rI,2
SNAPPED,19,sn@pt,tLIBt,7
COMPANION,19,kxm-'p@n-yxn,KIB-'BIL-KIL,1
FREDERICK,19,'frE-drxk,'FrI-SrIK,1
INDIVIDUALLY,19,.In-dx-'vI-JU-x-li,.IL-SI-'FI-Sr-I-LI,1
THEOLOGY,19,.Ti-'a-lx-Ji,.TI-'c-LI-SI,1
TOES,19,toz,trt,8
PAULA,19,'pc-lx,'Bc-LI,4
RELAX,19,rx-'l@ks,rI-'LIKt,2
AMEN,19,.e-'mEn,.I-'BIL,1
POLICEMAN,19,px-'lis-mxn,BI-'LIt-BIL,1
DIM,19,dIm,SIB,32
ARRESTED,19,x-'rE-stxd,I-'rI-ttIS,1
TENSIONS,19,'tEn-Sxnz,'tIL-SILt,3
DISTANCES,19,'dI-stxn-sxz,'SI-ttIL-tIt,1
EXCEPTIONAL,19,Ek-'sEp-Sx-nxl,IK-'tIB-SI-LIL,1
BRASS,19,br@s,BrIt,13
CAUTION,19,'kc-Sxn,'Kc-SIL,3
LOVES,19,l^vz,LIFt,9
DATED,19,'de-dxd,'SI-SIS,4
PUZZLED,19,'p^-zxld,'BI-tILS,1
HAY,19,he,KI,11
DISCHARGE,19,'dIs-.CarJ,'SIt-.ScrS,1
RAY,19,re,rI,3
GUARDS,19,gardz,KcrSt,4
DEADLY,19,'dEd-li,'SIS-LI,1
FEVER,19,'fi-vR,'FI-Fr,2
CURVES,19,kRvz,KrFt,4
TOAST,19,tost,trtt,2
REACTIVITY,19,.ri-.@k-'tI-vx-ti,.rI-.IK-'tI-FI-tI,1
TETRACHLORIDE,19,.tE-trx-'klcr-.Ad,.tI-trI-'KLcr-.IS,1
COTTAGE,19,'ka-dxJ,'Kc-SIS,1
MEXICO,19,'mEk-sx-.ko,'BIK-tI-.Kr,1
CROWN,19,krWn,KrWL,2
ENFORCEMENT,19,En-'fcr-smxnt,IL-'Fcr-tBILt,1
TRAVELING,19,'tr@-vx-lIG,'trI-FI-LIK,1
MA,19,ma,Bc,4
LESSER,19,'lE-sR,'LI-tr,2
NONSPECIFIC,19,.nan-spx-'sI-fxk,.LcL-tBI-'tI-FIK,1
FATAL,19,'fe-dxl,'FI-SIL,11
LIKES,19,lAks,LIKt,14
VECTOR,19,'vEk-tR,'FIK-tr,3
LOVER,19,'l^-vR,'LI-Fr,5
VERTEX,19,'vR-.tEks,'Fr-.tIKt,1
REMAINDER,19,rx-'men-dR,rI-'BIL-Sr,2
INSISTENCE,19,In-'sI-stxns,IL-'tI-ttILt,2
STRESSES,19,'strE-sxz,'ttrI-tIt,1
SPAN,19,sp@n,tBIL,9
TWISTED,19,'twI-stxd,'twI-ttIS,1
MIDST,19,mItst,BIttt,2
SALEM,19,'se-lxm,'tI-LIB,3
DRANK,19,dr@Gk,SrIKK,6
LAP,19,l@p,LIB,19
REALM,19,rElm,rILB,1
DOCUMENTS,19,'da-kyU-mxnts,'Sc-KKr-BILtt,1
SOBER,19,'so-bR,'tr-Br,5
ROURKE,19,rcrk,rcrK,1
FURY,19,'fyUr-i,'FKrr-I,1
STRAIGHTENED,19,'stre-txnd,'ttrI-tILS,1
VICTIMS,19,'vIk-txmz,'FIK-tIBt,1
TIMBER,19,'tIm-bR,'tIB-Br,5
KILLPATH,19,'kIl-.p@T,'KIL-.BIT,1
AVOIDED,19,x-'vO-dxd,I-'Fr-SIS,2
EMPEROR,19,'Em-pR-rR,'IB-Br-rr,1
HANEY,19,'he-ni,'KI-LI,14
RESTING,19,'rE-stIG,'rI-ttIK,3
SLIP,19,slIp,tLIB,12
CORPORATE,19,'kcr-prxt,'Kcr-BrIt,1
SLOPE,19,slop,tLrB,3
COMMISSIONER,19,kx-'mI-Sx-nR,KI-'BI-SI-Lr,1
NAIVE,19,.nA-'iv,.LI-'IF,1
SPELL,19,spEl,tBIL,9
SOLVED,19,salvd,tcLFS,1
SHORTER,19,'Scr-dR,'Scr-Sr,3
NEATLY,19,'nit-li,'LIt-LI,4
EARNINGS,19,'R-nIGz,'r-LIKt,1
DEPTHS,19,dEpTs,SIBTt,1
RID,19,rId,rIS,12
PACKED,19,p@kt,BIKt,20
TANGIBLE,19,'t@n-Jx-bxl,'tIL-SI-BIL,1
LETCH,19,lEC,LIS,17
CONSISTENCY,18,kxn-'sI-stxn-si,KIL-'tI-ttIL-tI,1
ASSIGNMENTS,18,x-'sAn-mxnts,I-'tIL-BILtt,1
DROPS,18,draps,SrcBt,2
CANDLE,18,'k@n-dxl,'KIL-SIL,5
BUNK,18,b^Gk,BIKK,6
TERRIBLY,18,'tEr-x-bli,'tIr-I-BLI,1
MILLING,18,'mI-lIG,'BI-LIK,11
WHO'S,18,huz,Krt,16
BISHOP,18,'bI-Sxp,'BI-SIB,2
BELOVED,18,bx-'l^-vxd,BI-'LI-FIS,1
APPLICABLE,18,'@-plx-kx-bxl,'I-BLI-KI-BIL,1
STOLEN,18,'sto-lxn,'ttr-LIL,2
RATIOS,18,'re-Si-.oz,'rI-SI-.rt,2
TRAY,18,tre,trI,3
BIRTHDAY,18,'bRT-.de,'BrT-.SI,1
ESCAPED,18,x-'skept,I-'tKIBt,2
HUMBLE,18,'h^m-bxl,'KIB-BIL,4
CHASE,18,Ces,SIt,26
REVERSE,18,rx-'vRs,rI-'Frt,3
DELIVER,18,dx-'lI-vR,SI-'LI-Fr,1
BURIED,18,'bEr-id,'BIr-IS,4
ERECTED,18,x-'rEk-txd,I-'rIK-tIS,1
WING,18,wIG,wIK,7
ANNOUNCE,18,x-'nWns,I-'LWLt,1
TOKYO,18,'to-ki-.o,'tr-KI-.r,1
CAMPS,18,k@mps,KIBBt,1
NEGLECTED,18,nx-'glEk-txd,LI-'KLIK-tIS,1
DEFENDED,18,dx-'fEn-dxd,SI-'FIL-SIS,1
BIBLICAL,18,'bI-blx-kxl,'BI-BLI-KIL,2
REMARKABLY,18,rx-'mar-kx-bli,rI-'Bcr-KI-BLI,1
35,62,.TR-di-'fAv,.Tr-SI-'FIF,1
THIRTY-FIVE,62,.TR-di-'fAv,.Tr-SI-'FIF,1
GRAMS,18,gr@mz,KrIBt,16
PHRASES,18,'fre-zxz,'FrI-tIt,2
EARNED,18,Rnd,rLS,4
INITIALLY,18,I-'nI-Sx-li,I-'LI-SI-LI,1
PRINTING,18,'prIn-tIG,'BrIL-tIK,1
EMPHASIZED,18,'Em-fx-.sAzd,'IB-FI-.tItS,1
AMMUNITION,18,.@m-yU-'nI-Sxn,.IB-Kr-'LI-SIL,1
COSTUMES,18,'ka-.stumz,'Kc-.ttrBt,1
DISPOSED,18,dx-'spozd,SI-'tBrtS,1
SPECTACLE,18,'spEk-tx-kxl,'tBIK-tI-KIL,1
HALFWAY,22,.h@f-'we,.KIF-'wI,1
DIFFER,18,'dI-fR,'SI-Fr,6
CONSUMPTION,18,kxn-'s^m-Sxn,KIL-'tIB-SIL,2
SYSTEMATIC,18,.sI-stx-'m@-dxk,.tI-ttI-'BI-SIK,1
FAME,18,fem,FIB,4
BATHROOM,18,'b@T-.rum,'BIT-.rrB,2
SHRUGGED,18,Sr^gd,SrIKS,3
TAP,18,t@p,tIB,22
TOMMY,18,'ta-mi,'tc-BI,1
OBJECTION,18,xb-'JEk-Sxn,IB-'SIK-SIL,1
ROARED,18,rcrd,rcrS,1
AGED,18,eJd,ISS,2
SQUEEZED,18,skwizd,tKwItS,1
SUBMIT,18,sxb-'mIt,tIB-'BIt,1
REPRESENTATION,18,.rE-prx-zEn-'te-Sxn,.rI-BrI-tIL-'tI-SIL,1
INTERRUPTED,18,.In-tx-'r^p-txd,.IL-tI-'rIB-tIS,1
STEIN,18,stAn,ttIL,7
COSMIC,18,'kaz-mxk,'Kct-BIK,1
SUNG,18,s^G,tIK,22
OFFICIALLY,18,x-'fI-Sx-li,I-'FI-SI-LI,1
OVERHEAD,18,'o-vR-.hEd,'r-Fr-.KIS,1
MECHANISMS,18,'mE-kx-.nI-zxmz,'BI-KI-.LI-tIBt,1
EXPECTING,18,Ek-'spEk-tIG,IK-'tBIK-tIK,1
BRAINS,18,brenz,BrILt,6
LOYAL,18,'lO-xl,'Lr-IL,4
ERNIE,18,'R-ni,'r-LI,3
80,51,'e-di,'I-SI,6
ASSIGN,18,x-'sAn,I-'tIL,3
EPIC,18,'E-pxk,'I-BIK,2
SUBJECTIVE,18,sxb-'JEk-txv,tIB-'SIK-tIF,2
SUBURBS,18,'s^-bRbz,'tI-BrBt,1
TECHNOLOGICAL,18,.tEk-nx-'la-Jx-kxl,.tIK-LI-'Lc-SI-KIL,1
INTUITION,18,.In-tU-'I-Sxn,.IL-tr-'I-SIL,1
MEDIEVAL,18,mE-'di-vxl,BI-'SI-FIL,2
PEN,18,pEn,BIL,33
CHORUS,18,'kcr-xs,'Kcr-It,2
RESTS,18,rEsts,rIttt,2
DENIAL,18,dx-'nA-xl,SI-'LI-IL,1
SHIFTED,18,'SIf-txd,'SIF-tIS,1
OXFORD,18,'aks-fRd,'cKt-FrS,1
COMPETENCE,18,'kam-px-txns,'KcB-BI-tILt,2
LAMP,18,l@mp,LIBB,3
ROD,18,rad,rcS,1
SELECTIVE,18,sx-'lEk-txv,tI-'LIK-tIF,1
DESIGNER,18,dx-'zA-nR,SI-'tI-Lr,1
BITTERNESS,18,'bI-dR-nxs,'BI-Sr-LIt,1
CORNERS,18,'kcr-nRz,'Kcr-Lrt,1
HARVEY,18,'har-vi,'Kcr-FI,2
FADED,18,'fe-dxd,'FI-SIS,4
EMERGE,18,x-'mRJ,I-'BrS,2
MARRY,18,'mEr-i,'BIr-I,4
JUVENILE,18,'Ju-vx-nAl,'Sr-FI-LIL,1
PRINT,18,prInt,BrILt,6
EARNEST,18,'R-nxst,'r-LItt,1
SPECIALIZED,18,'spE-Sx-.lAzd,'tBI-SI-.LItS,1
FOLKS,18,foks,FrKt,2
EXCEED,18,Ek-'sid,IK-'tIS,2
UPTON,18,'^p-txn,'IB-tIL,1
CAUSING,18,'kc-zIG,'Kc-tIK,1
REBEL,18,'rE-bxl,'rI-BIL,6
FORGOT,18,fcr-'gat,Fcr-'Kct,1
PARTNERSHIP,18,'part-nR-.SIp,'Bcrt-Lr-.SIB,1
ADOLESCENCE,18,.@-dx-'lE-sxns,.I-SI-'LI-tILt,2
RANGED,18,renJd,rILSS,1
LOCATIONS,18,.lo-'ke-Sxnz,.Lr-'KI-SILt,1
GRIFFITH,18,'grI-fxT,'KrI-FIT,1
PROPORTIONS,18,prx-'pcr-Sxnz,BrI-'Bcr-SILt,1
INTERVAL,18,'In-tR-vxl,'IL-tr-FIL,1
CLASSROOM,18,'kl@s-.rum,'KLIt-.rrB,1
DICK,18,dIk,SIK,26
EDITORS,18,'E-dx-tRz,'I-SI-trt,1
REPEATEDLY,18,rx-'pi-dxd-li,rI-'BI-SIS-LI,1
AUTONOMY,18,c-'ta-nx-mi,c-'tc-LI-BI,1
EXERCISED,18,'Ek-sR-.sAzd,'IK-tr-.tItS,1
AFFECTION,18,x-'fEk-Sxn,I-'FIK-SIL,1
BRICK,18,brIk,BrIK,8
YOUNGSTERS,18,'y^G-stRz,'KIK-ttrt,2
COLUMBIA,18,kx-'l^m-bi-x,KI-'LIB-BI-I,1
HYPOTHESIS,18,.hA-'pa-Tx-sxs,.KI-'Bc-TI-tIt,2
SQUAD,18,skwad,tKwcS,2
UNDERTAKEN,18,.^n-dR-'te-kxn,.IL-Sr-'tI-KIL,1
AUSTIN,18,'c-stxn,'c-ttIL,1
BULLETIN,18,'bU-lx-txn,'Br-LI-tIL,1
DOCTOR'S,18,'dak-tRz,'ScK-trt,1
ATTRIBUTED,18,x-'trI-byU-txd,I-'trI-BKr-tIS,1
FAN,18,f@n,FIL,17
STALL,18,stcl,ttcL,1
PARLOR,18,'par-lR,'Bcr-Lr,1
IT'LL,18,'I-dxl,'I-SIL,7
RIDGE,18,rIJ,rIS,12
DRAIN,18,dren,SrIL,4
ABRUPT,18,x-'br^pt,I-'BrIBt,1
REFERS,18,rx-'fRz,rI-'Frt,3
STOCKS,18,staks,ttcKt,2
PROCEEDINGS,18,prx-'si-dIGz,BrI-'tI-SIKt,1
COPIES,18,'ka-piz,'Kc-BIt,6
ATHLETIC,18,.@T-'lE-dxk,.IT-'LI-SIK,1
SAXON,18,'s@k-sxn,'tIK-tIL,3
TRANSPORT,18,'tr@ns-.pcrt,'trILt-.Bcrt,1
PRIORITY,18,.prA-'cr-x-ti,.BrI-'cr-I-tI,1
KNIGHT,18,nAt,LIt,24
BRIGHTNESS,18,'brAt-nxs,'BrIt-LIt,1
COBB,18,kab,KcB,5
ADVANCES,18,xd-'v@n-sxz,IS-'FIL-tIt,1
ABUSE,18,x-'byus,I-'BKrt,2
FASTER,18,'f@-stR,'FI-ttr,2
LEMON,18,'lE-mxn,'LI-BIL,11
SPECTRA,18,'spEk-trx,'tBIK-trI,1
PROCEED,18,prx-'sid,BrI-'tIS,2
AROSE,18,x-'roz,I-'rrt,1
SPEAKS,18,spiks,tBIKt,2
SIMPLER,18,'sIm-px-lR,'tIB-BI-Lr,1
CONTINUATION,18,kxn-.tIn-yU-'e-Sxn,KIL-.tIL-Kr-'I-SIL,1
CONGREGATIONS,18,.kaG-grx-'ge-Sxnz,.KcK-KrI-'KI-SILt,1
SANK,18,s@Gk,tIKK,5
MANUFACTURE,18,.m@n-yU-'f@k-CR,.BIL-Kr-'FIK-Sr,1
STEVENS,18,'sti-vxnz,'ttI-FILt,1
SUE,18,su,tr,8
CATS,18,k@ts,KItt,19
SERUM,18,'sir-xm,'tIr-IB,2
DRIFT,18,drIft,SrIFt,4
COMMITTEES,18,kx-'mI-diz,KI-'BI-SIt,2
FELLOWS,18,'fE-loz,'FI-Lrt,1
IODINE,18,'A-x-.dAn,'I-I-.SIL,1
STEPHEN,18,'sti-vxn,'ttI-FIL,2
LIKEWISE,18,'lAk-.wAz,'LIK-.wIt,1
CAMPING,18,'k@m-pIG,'KIB-BIK,1
THEOREM,18,'Tir-xm,'TIr-IB,1
POLE,18,pol,BrL,16
PREDICTED,18,prx-'dIk-txd,BrI-'SIK-tIS,2
RUBBED,18,r^bd,rIBS,1
INVESTIGATED,18,In-'vE-stx-.ge-dxd,IL-'FI-ttI-.KI-SIS,1
BELL,18,bEl,BIL,33
TALKS,18,tcks,tcKt,6
REFERRING,18,rx-'fR-IG,rI-'Fr-IK,1
ABRUPTLY,18,x-'b^pt-li,I-'BIBt-LI,1
FOUNTAIN,18,'fWn-txn,'FWL-tIL,1
EFFLUENT,18,'E-flu-xnt,'I-FLr-ILt,1
FORMALLY,18,'fcr-mx-li,'Fcr-BI-LI,1
PRONOUNCED,18,prx-'nWnst,BrI-'LWLtt,1
CYLINDER,18,'sI-lxn-dR,'tI-LIL-Sr,2
COMMENTED,18,'ka-.mEn-txd,'Kc-.BIL-tIS,1
COMPELLED,18,kxm-'pEld,KIB-'BILS,2
RESENTMENT,18,rx-'zEnt-mxnt,rI-'tILt-BILt,1
YANKEE,18,'y@G-ki,'KIK-KI,1
STEVIE,18,'sti-vi,'ttI-FI,2
PRIVILEGE,18,'prI-vx-lxJ,'BrI-FI-LIS,1
ANDREI,18,'an-.dre,'cL-.SrI,1
ARKANSAS,18,'ar-kxn-.sc,'cr-KIL-.tc,1
COLT,18,kolt,KrLt,7
CUSTOMS,18,'k^-stxmz,'KI-ttIBt,1
BATTERY,18,'b@-dx-ri,'BI-SI-rI,1
ANGEL,18,'en-Jxl,'IL-SIL,4
FAVORED,18,'fe-vRd,'FI-FrS,1
KITTI,18,'kI-di,'KI-SI,9
MADDEN,18,'m@-dxn,'BI-SIL,19
TWIST,18,twIst,twItt,3
BARGAINING,18,'bar-gx-nIG,'Bcr-KI-LIK,1
ACTED,18,'@k-txd,'IK-tIS,1
OVERNIGHT,18,.o-vR-'nAt,.r-Fr-'LIt,1
ASKS,18,@sks,ItKt,2
BAT,18,b@t,BIt,44
KICKED,18,kIkt,KIKt,10
LIP,18,lIp,LIB,19
INFORMAL,18,.In-'fcr-mxl,.IL-'Fcr-BIL,1
CROPS,18,kraps,KrcBt,2
PHOTOGRAPH,18,'fo-dx-.gr@f,'Fr-SI-.KrIF,1
KOWALSKI,18,kx-'wcl-ski,KI-'wcL-tKI,1
PLAINLY,18,'plen-li,'BLIL-LI,1
ALUMINUM,18,x-'lu-mx-nxm,I-'Lr-BI-LIB,1
RELIGIONS,18,rx-'lI-Jxnz,rI-'LI-SILt,2
LANGFORD,18,'l@G-fcrd,'LIK-FcrS,1
TANKS,18,t@Gks,tIKKt,2
CEREMONY,18,'sEr-x-.mo-ni,'tIr-I-.Br-LI,1
MEREDITH,18,'mEr-x-dxT,'BIr-I-SIT,1
HUNTER,23,'h^n-tR,'KIL-tr,4
SOLE,18,sol,trL,11
BARCO,18,'bar-.ko,'Bcr-.Kr,1
SURPRISINGLY,18,sR-'prA-zIG-li,tr-'BrI-tIK-LI,1
TRANSOM,17,'tr@n-sxm,'trIL-tIB,1
DETECTIVES,17,dx-'tEk-txvz,SI-'tIK-tIFt,1
FLOWING,17,'flo-IG,'FLr-IK,1
INQUIRIES,17,'In-kwR-iz,'IL-Kwr-It,1
ASSUMING,17,x-'su-mIG,I-'tr-BIK,1
IMAGINARY,17,I-'m@-Jx-.nEr-i,I-'BI-SI-.LIr-I,1
SEASONS,17,'si-zxnz,'tI-tILt,1
IVORY,17,'A-vx-ri,'I-FI-rI,1
LOGIC,17,'la-Jxk,'Lc-SIK,3
FITTING,17,'fI-dIG,'FI-SIK,7
MISSIONARY,17,'mI-Sx-.nEr-i,'BI-SI-.LIr-I,1
HITTING,17,'hI-dIG,'KI-SIK,12
FEMALES,17,'fi-.melz,'FI-.BILt,1
RENEWED,17,rx-'nud,rI-'LrS,1
CRACKED,17,kr@kt,KrIKt,6
HEROES,17,'hir-.oz,'KIr-.rt,1
PURCHASING,17,'pR-Cx-sIG,'Br-SI-tIK,1
POSSESS,17,px-'zEs,BI-'tIt,3
BURMA,17,'bR-mx,'Br-BI,3
ENJOYING,17,En-'JO-IG,IL-'Sr-IK,1
STAYING,17,'ste-IG,'ttI-IK,1
OPERATORS,17,'a-px-.re-dRz,'c-BI-.rI-Srt,1
CHIP,17,CIp,SIB,32
TITLES,17,'tA-dxlz,'tI-SILt,2
RESPIRATORY,17,'rE-spx-rx-.tcr-i,'rI-tBI-rI-.tcr-I,1
REMEMBERING,17,rx-'mEm-bx-rIG,rI-'BIB-BI-rIK,1
DOME,17,dom,SrB,7
INABILITY,17,.In-x-'bI-lx-ti,.IL-I-'BI-LI-tI,1
DARLING,17,'dar-lIG,'Scr-LIK,1
CONNECTICUT,20,kx-'nE-dx-kxt,KI-'LI-SI-KIt,1
